BertKeyWords,YakeKeyWords,TextRankKeywords
"[""trumpsceptic"", ""trump"", ""trumpism"", ""trumpy"", ""candidate"", ""trumplite"", ""haley"", ""republican"", ""election"", ""hampshire""]","[""trump"", ""republican"", ""haley"", ""president"", ""american"", ""biden"", ""bidens"", ""donald"", ""hampshire"", ""year""]","[""trump"", ""ha"", ""republican"", ""wa"", ""many"", ""haley"", ""would"", ""new"", ""u"", ""american""]"
"[""subpoena"", ""accused"", ""biden"", ""prosecutor"", ""indictment"", ""colt"", ""investigation"", ""firearm"", ""court"", ""impeachment""]","[""biden"", ""hunter"", ""trump"", ""president"", ""charge"", ""investigation"", ""barr"", ""attorney"", ""presidential"", ""drug""]","[""biden"", ""hunter"", ""trump"", ""president"", ""charge"", ""wa"", ""barr"", ""investigation"", ""memoir"", ""court""]"
"[""testifying"", ""testified"", ""defendant"", ""court"", ""prosecution"", ""prosecutor"", ""judge"", ""testimony"", ""investigation"", ""threatening""]","[""trump"", ""order"", ""prosecutor"", ""gag"", ""case"", ""court"", ""judge"", ""criminal"", ""lawyer"", ""statement""]","[""trump"", ""order"", ""prosecutor"", ""case"", ""gag"", ""court"", ""ha"", ""judge"", ""wa"", ""meadow""]"
"[""tusk"", ""poland"", ""baszczak"", ""polish"", ""warsaw"", ""sejm"", ""politician"", ""parliamentary"", ""eu"", ""andrzej""]","[""tusk"", ""government"", ""poland"", ""polish"", ""ukraine"", ""speech"", ""back"", ""tuesday"", ""european"", ""change""]","[""tusk"", ""government"", ""pi"", ""polish"", ""poland"", ""said"", ""back"", ""ukraine"", ""ha"", ""speech""]"
"[""biden"", ""netanyahu"", ""netanyahus"", ""israeli"", ""israelrelated"", ""hamas"", ""gaza"", ""palestinian"", ""bidenera"", ""worryingly""]","[""biden"", ""trump"", ""world"", ""war"", ""america"", ""ukraine"", ""foreign"", ""policy"", ""global"", ""bidens""]","[""biden"", ""u"", ""world"", ""trump"", ""ukraine"", ""america"", ""global"", ""war"", ""american"", ""may""]"
"[""tusk"", ""poland"", ""warsaw"", ""polish"", ""kaczyski"", ""referendum"", ""slovakia"", ""election"", ""coalition"", ""polling""]","[""coalition"", ""poland"", ""vote"", ""result"", ""poll"", ""tusk"", ""government"", ""opposition"", ""station"", ""election""]","[""said"", ""pi"", ""poland"", ""wa"", ""result"", ""vote"", ""coalition"", ""tusk"", ""poll"", ""opposition""]"
"[""barry"", ""clinton"", ""maryanne"", ""trump"", ""federal"", ""retired"", ""presidential"", ""judge"", ""appointed"", ""niece""]","[""trump"", ""barry"", ""donald"", ""york"", ""president"", ""died"", ""time"", ""mary"", ""white"", ""house""]","[""trump"", ""barry"", ""wa"", ""new"", ""donald"", ""president"", ""york"", ""died"", ""u"", ""said""]"
"[""fascism"", ""oligarch"", ""neoliberalism"", ""agenda"", ""dictatorship"", ""reform"", ""crisis"", ""organisation"", ""argentinian"", ""iea""]","[""network"", ""atlas"", ""programme"", ""policy"", ""public"", ""member"", ""junktanks"", ""truss"", ""iea"", ""world""]","[""wa"", ""network"", ""programme"", ""policy"", ""public"", ""atlas"", ""junktanks"", ""ha"", ""truss"", ""uk""]"
"[""prosecution"", ""prosecutor"", ""televised"", ""broadcasting"", ""juror"", ""court"", ""rigged"", ""lawsuit"", ""trial"", ""trump""]","[""trump"", ""case"", ""order"", ""trial"", ""gag"", ""television"", ""live"", ""court"", ""coverage"", ""filing""]","[""trump"", ""case"", ""trial"", ""order"", ""gag"", ""television"", ""live"", ""presidential"", ""former"", ""president""]"
"[""testified"", ""testifying"", ""testify"", ""accused"", ""testimony"", ""fraud"", ""judge"", ""courtappointed"", ""prosecutor"", ""courtroom""]","[""trump"", ""larson"", ""lawyer"", ""engoron"", ""trial"", ""witness"", ""wednesday"", ""state"", ""defense"", ""asked""]","[""trump"", ""larson"", ""engoron"", ""lawyer"", ""trial"", ""wa"", ""witness"", ""wednesday"", ""value"", ""said""]"
"[""ferrara"", ""gangster"", ""tarantino"", ""actor"", ""giovanni"", ""infamous"", ""abel"", ""documentary"", ""vampire"", ""met""]","[""ferrara"", ""film"", ""guy"", ""time"", ""pio"", ""york"", ""gon"", ""year"", ""woman"", ""life""]","[""wa"", ""ferrara"", ""ha"", ""know"", ""film"", ""pio"", ""im"", ""year"", ""guy"", ""na""]"
"[""court"", ""fraud"", ""appeal"", ""lawsuit"", ""ruling"", ""judge"", ""defendant"", ""sue"", ""defamation"", ""trump""]","[""trump"", ""trial"", ""ruling"", ""york"", ""engoron"", ""company"", ""james"", ""estate"", ""real"", ""president""]","[""trump"", ""trial"", ""ruling"", ""engoron"", ""company"", ""james"", ""new"", ""ha"", ""york"", ""real""]"
"[""defendant"", ""prosecution"", ""juror"", ""court"", ""magistrate"", ""testify"", ""prosecutor"", ""arraignment"", ""judge"", ""threatening""]","[""trump"", ""release"", ""condition"", ""trial"", ""witness"", ""criminal"", ""pending"", ""defendant"", ""case"", ""court""]","[""trump"", ""witness"", ""release"", ""trial"", ""condition"", ""criminal"", ""case"", ""pending"", ""information"", ""could""]"
"[""indictment"", ""indicted"", ""prosecutor"", ""accused"", ""investigation"", ""conviction"", ""alleging"", ""trump"", ""presidency"", ""conspiring""]","[""trump"", ""indictment"", ""election"", ""charge"", ""smith"", ""trial"", ""president"", ""state"", ""effort"", ""result""]","[""trump"", ""indictment"", ""election"", ""wa"", ""former"", ""charge"", ""document"", ""trial"", ""smith"", ""2024""]"
"[""presidential"", ""jordan"", ""trump"", ""congressman"", ""candidate"", ""scalise"", ""donald"", ""mccarthy"", ""leader"", ""caucus""]","[""trump"", ""jordan"", ""republican"", ""jim"", ""house"", ""speaker"", ""nehls"", ""congressman"", ""party"", ""scalise""]","[""trump"", ""republican"", ""said"", ""jordan"", ""ha"", ""house"", ""party"", ""speaker"", ""nehls"", ""jim""]"
"[""joshua"", ""boxing"", ""boxer"", ""heavyweight"", ""knockout"", ""undisputed"", ""martial"", ""tyson"", ""ngannous"", ""sudden""]","[""joshua"", ""ngannou"", ""tyson"", ""boxing"", ""heavyweight"", ""world"", ""fight"", ""fury"", ""boxer"", ""bout""]","[""joshua"", ""wa"", ""tyson"", ""ngannou"", ""boxing"", ""heavyweight"", ""fury"", ""world"", ""fight"", ""ha""]"
"[""indicted"", ""indictment"", ""fbi"", ""conspiracy"", ""alleged"", ""arizona"", ""investigation"", ""day"", ""killed"", ""shotgun""]","[""day"", ""threat"", ""indictment"", ""wieambilla"", ""stacey"", ""gareth"", ""train"", ""fbi"", ""property"", ""killed""]","[""day"", ""threat"", ""u"", ""well"", ""wieambilla"", ""indictment"", ""fbi"", ""property"", ""last"", ""train""]"
"[""couple"", ""angelina"", ""intimacy"", ""brad"", ""scene"", ""cast"", ""marriage"", ""john"", ""spectre"", ""jane""]","[""smith"", ""glover"", ""mission"", ""working"", ""erskine"", ""life"", ""work"", ""clear"", ""fall"", ""love""]","[""mr"", ""could"", ""together"", ""every"", ""erskine"", ""life"", ""working"", ""first"", ""glover"", ""smith""]"
"[""threat"", ""conspiracy"", ""alleged"", ""fbi"", ""threatening"", ""terrorist"", ""accused"", ""shooter"", ""wieambilla"", ""theorist""]","[""day"", ""threat"", ""allegedly"", ""kill"", ""fbi"", ""court"", ""person"", ""fucking"", ""ammunition"", ""true""]","[""day"", ""threat"", ""allegedly"", ""court"", ""u"", ""free"", ""person"", ""come"", ""fbi"", ""police""]"
"[""indictment"", ""rico"", ""prosecutor"", ""accused"", ""kemp"", ""fraud"", ""governor"", ""rigged"", ""georgia"", ""torbjrn""]","[""trump"", ""world"", ""georgia"", ""charge"", ""country"", ""racketeering"", ""people"", ""year"", ""lahaina"", ""effort""]","[""trump"", ""wa"", ""world"", ""former"", ""first"", ""georgia"", ""year"", ""new"", ""said"", ""ha""]"
"[""indictment"", ""indicted"", ""prosecutor"", ""prosecutorial"", ""trump"", ""congressman"", ""reelection"", ""presidential"", ""campaign"", ""rallied""]","[""trump"", ""election"", ""indictment"", ""president"", ""georgia"", ""christie"", ""house"", ""charge"", ""legal"", ""republican""]","[""trump"", ""election"", ""said"", ""president"", ""wa"", ""indictment"", ""former"", ""georgia"", ""house"", ""legal""]"
"[""carroll"", ""accused"", ""defamation"", ""testified"", ""testifying"", ""courtroom"", ""assaulted"", ""alleged"", ""investigation"", ""recounted""]","[""trump"", ""carroll"", ""gmt"", ""donald"", ""martin"", ""trial"", ""habba"", ""updated"", ""kaplan"", ""court""]","[""trump"", ""carroll"", ""gmt"", ""wa"", ""updated"", ""said"", ""judge"", ""court"", ""trial"", ""kaplan""]"
"[""warsaw"", ""poland"", ""polish"", ""trzaskowski"", ""tusk"", ""katowice"", ""rally"", ""thousand"", ""million"", ""crowd""]","[""tusk"", ""poland"", ""rally"", ""opposition"", ""warsaw"", ""polish"", ""claimed"", ""people"", ""campaign"", ""final""]","[""tusk"", ""poland"", ""rally"", ""pi"", ""warsaw"", ""said"", ""polish"", ""opposition"", ""ha"", ""people""]"
"[""indictment"", ""indicted"", ""arraignment"", ""prosecutor"", ""plea"", ""defendant"", ""court"", ""guilty"", ""allegation"", ""alleged""]","[""trump"", ""case"", ""court"", ""lawyer"", ""county"", ""fulton"", ""indictment"", ""georgia"", ""effort"", ""federal""]","[""trump"", ""case"", ""lawyer"", ""wa"", ""court"", ""georgia"", ""indictment"", ""said"", ""effort"", ""defendant""]"
"[""hick"", ""tabloid"", ""news"", ""scandal"", ""trump"", ""reporter"", ""evidence"", ""narrative"", ""crisis"", ""prosecution""]","[""trump"", ""hick"", ""bst"", ""donald"", ""cohen"", ""hope"", ""campaign"", ""updated"", ""story"", ""asked""]","[""trump"", ""bst"", ""wa"", ""hick"", ""said"", ""updated"", ""cohen"", ""donald"", ""say"", ""campaign""]"
"[""prosecution"", ""prosecuting"", ""court"", ""prosecutor"", ""delaying"", ""ruling"", ""justice"", ""mueller"", ""appeal"", ""case""]","[""court"", ""trump"", ""smith"", ""supreme"", ""president"", ""election"", ""case"", ""rule"", ""law"", ""jack""]","[""trump"", ""court"", ""smith"", ""wa"", ""u"", ""supreme"", ""election"", ""could"", ""case"", ""president""]"
"[""poland"", ""tusk"", ""warsaw"", ""jaraczewski"", ""polish"", ""coalition"", ""parliamentary"", ""morawiecki"", ""election"", ""nationalconservative""]","[""tusk"", ""poland"", ""vote"", ""government"", ""minister"", ""rule"", ""judicial"", ""election"", ""law"", ""party""]","[""tusk"", ""pi"", ""said"", ""poland"", ""new"", ""eu"", ""ha"", ""vote"", ""government"", ""party""]"
"[""marvel"", ""apprentice"", ""cast"", ""donald"", ""borat"", ""stan"", ""tommy"", ""oscar"", ""ivana"", ""lee""]","[""trump"", ""play"", ""film"", ""abbasi"", ""loudest"", ""voice"", ""role"", ""president"", ""stan"", ""strong""]","[""trump"", ""u"", ""wa"", ""play"", ""film"", ""well"", ""stan"", ""cohn"", ""case"", ""bakalova""]"
"[""kinnear"", ""wimbledon"", ""kinnears"", ""relegated"", ""championship"", ""footballing"", ""hodgson"", ""sporting"", ""1966"", ""mourinho""]","[""manager"", ""year"", ""league"", ""kinnear"", ""cup"", ""wimbledon"", ""division"", ""season"", ""premier"", ""time""]","[""wa"", ""year"", ""manager"", ""kinnear"", ""league"", ""wimbledon"", ""cup"", ""three"", ""season"", ""division""]"
"[""lieberman"", ""mccain"", ""liebermans"", ""barack"", ""palin"", ""democrat"", ""bipartisanship"", ""joe"", ""netanyahu"", ""kennedy""]","[""lieberman"", ""senate"", ""republican"", ""party"", ""connecticut"", ""presidential"", ""democratic"", ""state"", ""joe"", ""yale""]","[""lieberman"", ""wa"", ""senate"", ""republican"", ""party"", ""jewish"", ""would"", ""trump"", ""yale"", ""liberal""]"
"[""joe"", ""wildlife"", ""garden"", ""blossom"", ""wildfowl"", ""educator"", ""breeding"", ""photographer"", ""norfolk"", ""keen""]","[""joe"", ""wildlife"", ""wildfowl"", ""art"", ""college"", ""died"", ""specie"", ""crane"", ""conservation"", ""world""]","[""joe"", ""wa"", ""wildfowl"", ""wildlife"", ""art"", ""college"", ""world"", ""conservation"", ""norfolk"", ""died""]"
"[""cricketer"", ""cricket"", ""fielding"", ""batting"", ""wicket"", ""solomon"", ""cricketing"", ""scored"", ""match"", ""brisbane""]","[""solomon"", ""test"", ""australia"", ""match"", ""cricket"", ""indie"", ""west"", ""sugar"", ""guyana"", ""tour""]","[""solomon"", ""wa"", ""test"", ""australia"", ""one"", ""match"", ""cricket"", ""sugar"", ""guyana"", ""player""]"
"[""newsnight"", ""lycett"", ""lava"", ""night"", ""volcano"", ""cast"", ""comedian"", ""channel"", ""concert"", ""alexi""]","[""film"", ""hit"", ""night"", ""bbc"", ""comedy"", ""oppenheimer"", ""greatest"", ""christopher"", ""ned"", ""friday""]","[""film"", ""oppenheimer"", ""bbc"", ""2024"", ""one"", ""comedy"", ""hit"", ""night"", ""dark"", ""wa""]"
"[""tilson"", ""painter"", ""painting"", ""tilsons"", ""artistically"", ""art"", ""paint"", ""1960s"", ""consumerist"", ""newspaper""]","[""tilson"", ""art"", ""london"", ""work"", ""tilsons"", ""year"", ""pop"", ""joe"", ""venice"", ""made""]","[""wa"", ""tilson"", ""london"", ""art"", ""work"", ""year"", ""joe"", ""pop"", ""tilsons"", ""would""]"
"[""kinnears"", ""kinnear"", ""shearer"", ""relegation"", ""stint"", ""bassett"", ""sacked"", ""coach"", ""alan"", ""foulmouthed""]","[""kinnear"", ""part"", ""manager"", ""press"", ""cup"", ""kinnears"", ""relegation"", ""tottenham"", ""football"", ""time""]","[""wa"", ""kinnear"", ""cup"", ""manager"", ""press"", ""part"", ""first"", ""football"", ""time"", ""season""]"
"[""bridge"", ""harbor"", ""crane"", ""bargemounted"", ""wreckage"", ""baltimore"", ""collapse"", ""biden"", ""ship"", ""rebuilding""]","[""bridge"", ""water"", ""ship"", ""fell"", ""friday"", ""material"", ""moore"", ""crane"", ""ton"", ""hazardous""]","[""bridge"", ""water"", ""wa"", ""said"", ""ship"", ""crane"", ""u"", ""ha"", ""friday"", ""material""]"
"[""wicket"", ""wicketless"", ""wicketkeeper"", ""bowled"", ""bowler"", ""pitch"", ""siraj"", ""umpire"", ""sharma"", ""curran""]","[""root"", ""england"", ""lbw"", ""ball"", ""deep"", ""stump"", ""century"", ""stokes"", ""crawleys"", ""close""]","[""wa"", ""root"", ""england"", ""ball"", ""lbw"", ""deep"", ""three"", ""century"", ""stump"", ""played""]"
"[""lycett"", ""comedian"", ""itv"", ""fake"", ""birmingham"", ""fabricated"", ""cowbridge"", ""footballer"", ""news"", ""prank""]","[""lycett"", ""story"", ""fake"", ""birmingham"", ""statue"", ""step"", ""medium"", ""past"", ""erected"", ""month""]","[""news"", ""lycett"", ""story"", ""fake"", ""birmingham"", ""wa"", ""h"", ""men"", ""protest"", ""name""]"
"[""biden"", ""student"", ""israeli"", ""gaza"", ""candidate"", ""protester"", ""palestinian"", ""voter"", ""netanyahu"", ""polling""]","[""biden"", ""protest"", ""israel"", ""election"", ""trump"", ""university"", ""state"", ""vote"", ""democrat"", ""bidens""]","[""biden"", ""said"", ""protest"", ""israel"", ""trump"", ""election"", ""democrat"", ""university"", ""state"", ""people""]"
"[""kennedy"", ""candidate"", ""nominee"", ""campaign"", ""nixon"", ""cunningham"", ""presidential"", ""trump"", ""voter"", ""biden""]","[""label"", ""candidate"", ""biden"", ""trump"", ""effort"", ""group"", ""governor"", ""cunningham"", ""presidential"", ""find""]","[""label"", ""said"", ""candidate"", ""former"", ""biden"", ""trump"", ""governor"", ""group"", ""cunningham"", ""ha""]"
"[""manchin"", ""manchins"", ""reelection"", ""presidential"", ""romney"", ""biden"", ""election"", ""senator"", ""joe"", ""2024""]","[""manchin"", ""run"", ""presidential"", ""running"", ""thirdparty"", ""senator"", ""decision"", ""party"", ""joe"", ""west""]","[""manchin"", ""ha"", ""said"", ""would"", ""presidential"", ""running"", ""wa"", ""senator"", ""thirdparty"", ""run""]"
"[""pepsico"", ""consumer"", ""icecream"", ""gatorade"", ""biden"", ""chip"", ""ripoff"", ""shrinkflation"", ""drink"", ""criticised""]","[""product"", ""company"", ""biden"", ""president"", ""shrinkflation"", ""price"", ""video"", ""including"", ""icecream"", ""bowl""]","[""product"", ""company"", ""biden"", ""icecream"", ""wa"", ""price"", ""video"", ""including"", ""shrinkflation"", ""huge""]"
"[""netanyahu"", ""zionist"", ""threat"", ""israeli"", ""iranian"", ""israel"", ""iran"", ""aviv"", ""tehran"", ""defence""]","[""israel"", ""iran"", ""attack"", ""iranian"", ""israeli"", ""strike"", ""defence"", ""friday"", ""tehran"", ""official""]","[""israel"", ""said"", ""iran"", ""attack"", ""u"", ""israeli"", ""iranian"", ""two"", ""ha"", ""wa""]"
"[""skywalker"", ""luke"", ""hamill"", ""actor"", ""joebwan"", ""jedi"", ""presidential"", ""joe"", ""biden"", ""donald""]","[""hamill"", ""star"", ""war"", ""mark"", ""office"", ""biden"", ""oval"", ""actor"", ""jeanpierre"", ""white""]","[""hamill"", ""wa"", ""star"", ""war"", ""said"", ""biden"", ""mark"", ""actor"", ""jeanpierre"", ""like""]"
"[""tiktok"", ""biden"", ""tiktoks"", ""influencer"", ""bannon"", ""trumpendorsed"", ""lol"", ""trump"", ""president"", ""worse""]","[""tiktok"", ""biden"", ""bidens"", ""trump"", ""tiktoks"", ""video"", ""campaign"", ""account"", ""people"", ""president""]","[""biden"", ""tiktok"", ""trump"", ""bidens"", ""president"", ""video"", ""one"", ""ha"", ""said"", ""campaign""]"
"[""johnson"", ""biden"", ""candidate"", ""trump"", ""dwayne"", ""endorsement"", ""wrestler"", ""rumour"", ""senator"", ""endorse""]","[""johnson"", ""biden"", ""year"", ""trump"", ""poll"", ""joe"", ""goal"", ""politics"", ""run"", ""guy""]","[""wa"", ""johnson"", ""said"", ""biden"", ""year"", ""ever"", ""trump"", ""poll"", ""going"", ""believe""]"
"[""pardoned"", ""pardon"", ""lincoln"", ""clemency"", ""impeachment"", ""barack"", ""biden"", ""abraham"", ""convicted"", ""assassinated""]","[""robinette"", ""lincoln"", ""president"", ""robinettes"", ""pardon"", ""army"", ""alexander"", ""bidens"", ""attempted"", ""murder""]","[""wa"", ""lincoln"", ""robinette"", ""president"", ""army"", ""alexander"", ""pardon"", ""robinettes"", ""power"", ""issued""]"
"[""convicted"", ""lewis"", ""fined"", ""incarcerated"", ""incarceration"", ""jail"", ""judge"", ""probation"", ""leniency"", ""hotspur""]","[""lewis"", ""prosecutor"", ""trading"", ""court"", ""private"", ""insider"", ""york"", ""trial"", ""billionaire"", ""family""]","[""lewis"", ""wa"", ""said"", ""prosecutor"", ""trading"", ""court"", ""u"", ""private"", ""family"", ""including""]"
